testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
D11,control,0.45112781954887216,0.08061361312866211,0.005803108215332031,126.73825732869993,split_30,split_10,D11
D11,control,1.0,0.1250603199005127,0.025212526321411133,128.54825898841574,split_30,split_30,D11
D11,control,1.0,0.2170853614807129,0.025055646896362305,124.72809154522777,split_30,split_50,D11
D11,control,0.27252081756245267,0.15249061584472656,0.0057773590087890625,124.576461526606,split_50,split_10,D11
D11,control,0.8425435276305829,0.1764214038848877,0.04832172393798828,127.09372498702989,split_50,split_30,D11
D11,control,1.0,0.19526410102844238,0.07022619247436523,125.8872824134736,split_50,split_50,D11
D12,control,1.0,0.05762028694152832,0.002825498580932617,190.3794821536693,split_10,split_10,D12
D12,control,1.0,0.25776147842407227,0.01080942153930664,186.95736250863177,split_10,split_30,D12
D12,control,1.0,0.3457224369049072,0.01076364517211914,191.32846090651583,split_10,split_50,D12
D12,control,0.5142857142857142,0.41570019721984863,0.02263045310974121,190.1937581587405,split_30,split_10,D12
D12,control,1.0,0.5630905628204346,0.05710458755493164,184.41516808959005,split_30,split_30,D12
D12,control,1.0,0.5103187561035156,0.040863752365112305,184.46500046386075,split_30,split_50,D12
D12,control,0.30612244897959184,0.3894660472869873,0.009864091873168945,186.08359203945182,split_50,split_10,D12
D12,control,0.9464285714285714,0.5248141288757324,0.06359124183654785,192.91864794503994,split_50,split_30,D12
D12,control,1.0,0.3894965648651123,0.06023454666137695,192.14930793249454,split_50,split_50,D12
D6,control,0.4466501240694789,0.45450377464294434,0.020423412322998047,477.15694573812414,split_10,split_10,D6
D6,control,1.0,0.6441037654876709,0.09999489784240723,450.66830610108724,split_10,split_30,D6
D6,control,1.0,0.6549932956695557,0.0670931339263916,451.6384211897988,split_10,split_50,D6
D6,control,0.1420678768745067,0.36997318267822266,0.012217283248901367,421.5242372262519,split_30,split_10,D6
D6,control,0.43922651933701656,0.5748701095581055,0.18457674980163574,444.59390724418887,split_30,split_30,D6
D6,control,0.7411207576953434,0.9208581447601318,0.3011622428894043,443.06321615034005,split_30,split_50,D6
D6,control,0.08553100498930863,0.36639857292175293,0.009779691696166992,463.1162346556658,split_50,split_10,D6
D6,control,0.2644333570919458,0.44129133224487305,0.06192970275878906,433.9866846128915,split_50,split_30,D6
D6,control,0.44618674269422665,0.6245880126953125,0.16271209716796875,453.3600671188547,split_50,split_50,D6
D16.5,control,0.7792207792207793,0.26809144020080566,0.006631135940551758,179.66144089117563,split_10,split_10,D16.5
D16.5,control,1.0,0.2839634418487549,0.010296106338500977,182.55009415948547,split_10,split_30,D16.5
D16.5,control,1.0,0.28188347816467285,0.01023721694946289,183.09579785010493,split_10,split_50,D16.5
D16.5,control,0.25227750525578135,0.31953907012939453,0.020108699798583984,188.1949928890428,split_30,split_10,D16.5
D16.5,control,0.779957953749124,0.7475814819335938,0.12641096115112305,179.1570119142812,split_30,split_30,D16.5
D16.5,control,1.0,0.5213930606842041,0.1480565071105957,181.96189715133028,split_30,split_50,D16.5
D16.5,control,0.1537804357112345,0.1258533000946045,0.009328365325927734,185.36237087140455,split_50,split_10,D16.5
D16.5,control,0.4754378470739,0.26755499839782715,0.06795668601989746,190.35645860832187,split_50,split_30,D16.5
D16.5,control,0.8022212729602733,0.3437957763671875,0.1621251106262207,183.7570006935304,split_50,split_50,D16.5
